transaction_id,date,city,locality,latitude,longitude,property_type,area_sqft,bedrooms,bathrooms,property_age_years,floor_number,total_floors,parking_spaces,furnishing,metro_distance_km,school_distance_km,hospital_distance_km,crime_index,future_infrastructure_score,historical_price_growth_pct,price_inr,monthly_rent_inr
TXN00620,2023-01-07,Ahmedabad,Bopal,23.028155561689683,72.46748006885637,Villa,2340.0,4,3,19,6,19,0,Semi-Furnished,2.7030508718583364,3.7455551045252258,2.4422779707895974,5.0,78.16243691434228,8.607529606776339,17033709.0,40147.0
TXN00621,2019-06-27,Ahmedabad,Maninagar,22.99403594702486,72.5999503991256,Apartment,1631.0,2,3,22,8,14,0,Unfurnished,2.5393525980305487,2.7808025313053317,3.0610692065554135,23.888341598051813,62.102684640276735,8.49561205274928,10947502.0,25761.0
TXN00622,2023-09-28,Ahmedabad,Prahlad Nagar,23.014584703007255,72.51261755159857,Apartment,1813.0,4,4,14,8,15,1,Furnished,2.3834621595035204,3.8899191825214667,2.3772736664695655,16.2861282340845,77.40540844879129,9.55755105868484,24047077.0,55123.0
TXN00623,2024-01-14,Ahmedabad,Maninagar,23.00053962775058,72.60035661227961,Villa,628.0,1,1,25,8,19,0,Semi-Furnished,2.7560268332175615,3.2947230582768467,2.6439787650665343,13.423206668239958,77.37079233282962,7.260903979360432,4320353.0,11294.0
TXN00624,2024-09-22,Ahmedabad,Bopal,23.032898094376083,72.46574406848974,Apartment,1401.0,2,3,20,8,8,1,Furnished,2.6246876177791623,4.291058783302111,1.860753309225558,12.359859794163555,79.1560705489854,9.150659199572186,11513094.0,27899.0
TXN00625,2020-04-18,Ahmedabad,Chandkheda,23.111482143479932,72.57573466571249,Apartment,2440.0,5,4,24,4,18,1,Semi-Furnished,2.150895354818441,2.536999286086916,2.9761042156443107,12.788238289201507,86.27619399530818,7.763683949051862,16680740.0,43070.0
TXN00626,2022-05-02,Ahmedabad,Gota,23.08726492943139,72.54097849056447,Villa,1868.0,3,2,8,10,18,0,Furnished,2.5945482715858112,4.195633886579983,1.7950635233834393,11.258773624870885,75.65817410467622,11.218210432131716,15356370.0,34280.0
TXN00627,2020-04-13,Ahmedabad,Shela,23.00867538595366,72.4627862059462,Apartment,1727.0,3,2,3,5,13,2,Semi-Furnished,2.4726422435015514,3.0196128841553964,2.6009608689261645,10.971638992923292,90.74049627467429,10.018244768651309,12200902.0,25559.0
TXN00628,2019-07-03,Ahmedabad,Thaltej,23.050566515095248,72.50907406013123,Apartment,1867.0,3,2,18,8,9,1,Furnished,2.31237631726313,2.9698782326164896,3.3712701516712027,6.1856227199132885,82.34159068749277,9.932291284081217,19147774.0,43136.0
TXN00629,2021-03-10,Ahmedabad,Shela,22.997926032537762,72.46697877253419,Apartment,1925.0,4,3,19,6,6,0,Semi-Furnished,2.690790104267639,4.434027138306502,3.7350971775254074,11.763545782119278,79.87865655937644,8.564152174400341,12220767.0,29928.0
TXN00630,2022-07-17,Ahmedabad,Bopal,23.035593774601537,72.46670236100148,Villa,2589.0,4,4,1,10,17,1,Semi-Furnished,2.9734773203752383,3.78123938209439,2.2117160633130166,10.679713687095873,82.40818973638783,9.00748249485028,21862998.0,48926.0
TXN00631,2019-03-26,Ahmedabad,Gota,23.084135672951042,72.54653713537469,Apartment,1225.0,1,1,14,9,11,0,Unfurnished,2.217385798705215,2.8716601371035164,3.630652810670604,12.192613094101262,80.24191793323473,8.60523863641193,8803971.0,21115.0
TXN00632,2025-01-09,Ahmedabad,Bodakdev,23.04512975645567,72.50649274113637,Row House,2304.0,4,3,22,11,17,2,Furnished,1.5662129520872279,2.5668877915891044,3.8358137441235174,9.99901054448653,75.94902024816015,8.455438227363645,36317811.0,77161.0
TXN00633,2020-02-18,Ahmedabad,Vastrapur,23.04213795181931,72.53771229132087,Apartment,1223.0,2,2,0,12,12,2,Semi-Furnished,2.467857617758071,1.9117933987698796,1.249154187581734,20.388048220649726,70.4314962061184,8.332832947801753,14601457.0,32131.0
TXN00634,2023-04-26,Ahmedabad,Shela,23.007819975144024,72.46400103019836,Apartment,2018.0,4,3,25,10,14,1,Furnished,2.9514951283436606,3.2717855049599853,2.851045115386666,18.73625339736337,81.88503391515957,11.095231051516183,14810689.0,31398.0
TXN00635,2021-09-20,Ahmedabad,Bodakdev,23.034666903042297,72.50308010671252,Row House,1130.0,2,2,18,2,12,2,Unfurnished,2.0509116512453134,3.676059169513057,2.2760203507770487,14.21737098958761,86.139457909815,8.718598463610864,13618448.0,31138.0
TXN00636,2025-07-25,Ahmedabad,Bopal,23.027851852266664,72.45645594580225,Apartment,2393.0,5,4,5,1,10,2,Semi-Furnished,2.7550993214652926,3.6104519123055234,3.6977468227737047,5.526386524948686,76.89251272606793,8.233038829771104,19502227.0,45576.0
TXN00637,2023-03-21,Ahmedabad,Maninagar,22.996664428593135,72.59813899792508,Apartment,1757.0,3,3,13,7,19,2,Semi-Furnished,2.895487509932132,3.222389984370484,2.9648867845081246,20.901430129085767,69.23837857225077,7.313502983423483,13101746.0,31645.0
TXN00638,2020-07-20,Ahmedabad,Gota,23.085210109609477,72.53909800526223,Apartment,1162.0,2,3,3,5,15,2,Unfurnished,1.374014062037173,3.267442421855871,4.017258044714285,21.230677142748554,81.89941978434366,8.088299164240137,7906000.0,17901.0
TXN00639,2025-10-10,Ahmedabad,Bodakdev,23.042226023943275,72.50985585210954,Apartment,2596.0,5,4,1,9,18,0,Furnished,1.5476846665004829,3.0075507298324067,2.103773348683151,5.0,74.5070720092835,9.337984361511307,41502967.0,80954.0
TXN00640,2022-01-05,Ahmedabad,Bopal,23.02986379720215,72.46565582797378,Row House,1713.0,3,2,3,11,17,1,Furnished,2.4839288153249837,3.410019729289129,3.23777220055351,13.362851045109643,86.8527697771071,9.933335643136317,15335074.0,35554.0
TXN00641,2022-03-10,Ahmedabad,Gota,23.093051464803093,72.53313410594376,Apartment,1744.0,3,2,23,5,12,1,Semi-Furnished,3.4217876345409395,2.5184620601887904,3.3683053547510977,5.0,92.04309547345548,8.839627380764032,12896732.0,30658.0
TXN00642,2021-03-21,Ahmedabad,Bopal,23.028563173233394,72.4619688131744,Row House,850.0,2,1,22,5,11,1,Furnished,3.210033929881763,3.248619868647468,2.499994179564517,6.242924593144789,80.15718093555384,8.747804799970986,6617917.0,16161.0
TXN00643,2019-10-27,Ahmedabad,Gota,23.0920816829972,72.53764713059323,Villa,1521.0,2,2,10,10,19,1,Furnished,2.3662763728129264,2.8036316948373354,3.385669827128977,8.058824202545832,92.9818039996853,9.67157651667519,12451139.0,29504.0
TXN00644,2025-01-24,Ahmedabad,Bodakdev,23.038561527845918,72.5114438262179,Apartment,1250.0,3,2,19,7,14,1,Semi-Furnished,2.0301782771743815,1.467252550312987,2.156061102139475,6.852154576550902,84.53788443014095,10.44701442819538,16850559.0,36650.0
TXN00645,2024-08-05,Ahmedabad,Gota,23.085443503123045,72.54140641675612,Apartment,2051.0,3,4,22,3,6,0,Semi-Furnished,3.246411831254896,4.531891690599237,2.820206473372309,8.886822617222755,85.17946900485795,7.6697057513266325,14675445.0,37081.0
TXN00646,2025-09-04,Ahmedabad,Bopal,23.02856208124194,72.46294652492475,Villa,2577.0,4,3,17,11,11,0,Semi-Furnished,1.4076701345995275,3.5695990923882883,1.8427004695069003,6.200195912604453,81.70633103030363,7.773067939719475,19640524.0,42272.0
TXN00647,2021-01-17,Ahmedabad,Chandkheda,23.110562102587412,72.58887256557885,Villa,2590.0,4,3,4,10,13,0,Furnished,2.7369611148704673,3.43083252257012,2.672185507010332,5.0,88.33519583519225,8.419091769993042,18555352.0,45491.0
TXN00648,2020-04-17,Ahmedabad,Gota,23.081967408776798,72.53850555023195,Apartment,1000.0,2,3,23,3,18,1,Semi-Furnished,3.177400698893749,2.933151052787392,2.857187372624676,14.702401309935592,87.57248275568973,8.288194136543432,7430400.0,17356.0
TXN00649,2022-07-22,Ahmedabad,Vastrapur,23.0413624644987,72.5283486010072,Apartment,2144.0,4,4,24,11,16,1,Semi-Furnished,2.039544292563937,3.2326113144865514,2.7762974865170342,17.04834189069892,66.08222907256538,8.392686587323233,24632526.0,54214.0
TXN00650,2023-08-16,Ahmedabad,Chandkheda,23.109067699363525,72.58139123472868,Apartment,1046.0,3,2,10,8,9,2,Semi-Furnished,2.895069240215931,2.674778428111813,2.779345973091416,7.944861019329421,91.89558221291786,9.93927264986217,7021427.0,19337.0
TXN00651,2019-11-25,Ahmedabad,Thaltej,23.050277263003764,72.50447946657337,Apartment,915.0,2,3,16,10,18,2,Semi-Furnished,2.457777178135129,3.642655228377631,3.0664475859456815,9.353427703554912,76.2717697859505,11.133648016436611,9561696.0,20230.0
TXN00652,2021-01-19,Ahmedabad,Gota,23.094806078708938,72.54021173629621,Villa,722.0,2,1,2,5,8,0,Furnished,2.4818663272037553,4.30465428654635,2.511044163882877,5.0,90.00301868170736,10.699215161031011,6595062.0,14240.0
TXN00653,2023-07-07,Ahmedabad,Bopal,23.02388307688022,72.46685553319881,Apartment,858.0,2,3,2,7,13,1,Furnished,2.251920268230291,4.154368375030094,3.7149509627178485,9.334117212523381,77.11485165777789,9.845980686620805,7739186.0,18045.0
TXN00654,2022-12-03,Ahmedabad,Maninagar,22.996254158326423,72.60367244838518,Row House,1066.0,3,2,12,1,8,2,Furnished,2.3471270655455583,3.2782642212976505,3.0384524669528266,19.451572112501914,64.21863616086594,7.374464427668046,8053341.0,18591.0
TXN00655,2019-11-20,Ahmedabad,Prahlad Nagar,23.018195275387775,72.50585756433895,Apartment,1008.0,2,3,9,10,11,1,Semi-Furnished,2.683776911903,3.1741396344751616,2.778826272516646,12.259405668145286,89.55127846655553,8.045833229264298,12671452.0,27587.0
TXN00656,2022-06-04,Ahmedabad,Satellite,23.030952802616248,72.51583262364248,Apartment,2429.0,4,4,4,8,14,2,Furnished,3.025596855599604,2.5086730090167775,1.7048993035585527,13.580076980994278,67.64665884130827,8.943204189429618,30837056.0,69526.0
TXN00657,2023-02-06,Ahmedabad,Shela,23.000698943594156,72.46474984321698,Villa,2520.0,5,4,5,12,15,0,Semi-Furnished,3.0158859434917216,4.228728909143724,3.7258462976913522,18.348112049524733,90.57985505301497,9.829798716853096,15669436.0,39909.0
TXN00658,2024-10-21,Ahmedabad,Bopal,23.03073224942789,72.46637347602294,Apartment,886.0,1,1,17,6,6,1,Furnished,3.1827681145227413,3.4080624301449314,2.581866132654007,7.485263102166806,84.83946522598741,11.485226426897396,6773009.0,19260.0
TXN00659,2022-08-12,Ahmedabad,Satellite,23.027842639549835,72.51892147207656,Row House,957.0,2,1,5,4,15,2,Furnished,2.089441229679978,2.1359880025901123,2.936091025538806,11.556528769153452,71.76113436232255,8.406272112015277,11652269.0,24136.0
TXN00660,2025-03-05,Ahmedabad,Vastrapur,23.039871947779346,72.52666460522998,Apartment,1001.0,3,4,21,12,15,1,Semi-Furnished,2.4470696848726834,3.042789384886449,2.8206074533397016,19.138514401095104,76.72117343905357,8.662471887211131,11310571.0,25628.0
TXN00661,2021-01-04,Ahmedabad,Gota,23.091870713509227,72.53695163926673,Apartment,697.0,1,1,7,2,13,0,Semi-Furnished,2.3729218182338565,3.550285409863136,2.703428711684574,6.1094783699844575,83.35368197747461,9.429167062183566,4981410.0,12050.0
TXN00662,2024-11-12,Ahmedabad,Maninagar,22.991969558868448,72.59648476506888,Apartment,2131.0,4,4,22,7,15,2,Furnished,2.504406764203456,4.209009419992835,2.9067677441905575,15.943660275146401,69.57617505035967,8.31605257512499,18149521.0,37748.0
TXN00663,2022-11-20,Ahmedabad,Prahlad Nagar,23.008839301238506,72.5126608655283,Villa,973.0,2,1,1,1,17,0,Furnished,1.4520716427184075,2.65398877134407,1.620642069291848,9.546109000420842,83.5930462634453,12.05456334653309,14051573.0,34207.0
TXN00664,2019-03-31,Ahmedabad,Shela,23.004136480805087,72.46373411582941,Apartment,907.0,1,2,23,8,9,0,Furnished,2.685981932736979,3.830092540570329,3.487200547058746,5.0,86.32316580389501,8.687061355823301,6451182.0,16150.0
TXN00665,2023-10-30,Ahmedabad,Thaltej,23.049805510058988,72.51261851028615,Apartment,1182.0,2,2,20,11,13,1,Semi-Furnished,2.2166314240935567,3.271417648622607,0.9871375490587075,9.577930958029885,83.21954933810073,7.563297650770427,10840264.0,25285.0
TXN00666,2022-01-09,Ahmedabad,Gota,23.092548328401154,72.54874010337832,Villa,2019.0,3,4,22,1,15,2,Semi-Furnished,2.2585750945435388,3.363651782128474,3.0104431120357686,5.0,85.58428583894849,10.3479238399951,16802758.0,35866.0
TXN00667,2023-11-21,Ahmedabad,Maninagar,22.996863139694874,72.59594317646663,Apartment,2453.0,4,4,16,5,6,2,Semi-Furnished,2.485782980479394,3.754985578930135,2.0590516034625477,6.350282850666748,68.87423972152045,11.337768819530808,19814828.0,41276.0
TXN00668,2022-08-18,Ahmedabad,Shela,22.99637242045277,72.46773107004924,Apartment,585.0,1,1,13,6,11,2,Semi-Furnished,2.4930251039447113,2.7556507415312073,3.1492966005067826,5.899256079222542,86.37520047700262,7.872133989460719,3840077.0,8861.0
TXN00669,2020-08-10,Ahmedabad,Shela,23.005903029372337,72.46963070064113,Apartment,1147.0,2,2,25,8,13,1,Semi-Furnished,3.089849943167943,3.8647384588370572,2.1863535768099878,5.794850036800677,93.34198892211185,9.36761838859681,7546745.0,18016.0
TXN00670,2020-09-09,Ahmedabad,Maninagar,22.998175233959365,72.60332407889922,Apartment,661.0,2,3,18,1,5,0,Semi-Furnished,2.4434854826645496,3.4796906117515114,3.1511164896523436,14.085828985762841,66.27371414402613,7.787388045204933,4890923.0,12230.0
TXN00671,2023-01-12,Ahmedabad,Vastrapur,23.04523088276788,72.53090229398892,Apartment,1172.0,2,2,3,1,17,1,Unfurnished,2.9002779087487127,3.021843695516509,3.1244197529907805,5.624303182514865,62.56514751723936,11.292206030998695,12131871.0,26166.0
TXN00672,2023-02-24,Ahmedabad,Bopal,23.032004764891635,72.46246559100486,Villa,1522.0,2,3,19,2,11,2,Furnished,1.513756596352712,2.6130026513063327,3.010213430701132,7.131697848583881,76.38063941066282,8.753505442993436,13411340.0,29990.0
TXN00673,2024-06-06,Ahmedabad,Shela,23.00532873740827,72.4623668424375,Villa,1300.0,2,3,22,2,19,1,Unfurnished,2.130842087547046,3.0448763703967354,3.185310475269482,18.31653743608762,90.21285111382494,9.922824246084495,8207619.0,18464.0
TXN00674,2025-12-13,Ahmedabad,Maninagar,22.99628245890874,72.59838566067805,Apartment,751.0,2,3,3,11,13,2,Unfurnished,3.1709721102783517,3.0385576438404605,2.8419019356391133,12.87280792010792,58.767087711280126,8.482228972906913,5376753.0,12225.0
TXN00675,2024-07-03,Ahmedabad,Shela,23.000689487371602,72.4653877943237,Apartment,1308.0,2,3,7,8,10,2,Semi-Furnished,2.421570172011016,3.9940572095523743,3.430999355985063,5.0,74.1774007771795,8.077280091279261,8505681.0,20815.0
TXN00676,2023-12-19,Ahmedabad,Maninagar,23.000990975512536,72.59857335178016,Villa,868.0,1,2,13,2,16,1,Furnished,2.2112083593595244,2.4858947927384367,3.2440756153474113,15.98895081329445,63.260315154431886,5.657106916204235,6519016.0,15199.0
TXN00677,2020-06-28,Ahmedabad,Chandkheda,23.111850599584983,72.57803790998763,Villa,1499.0,3,4,14,3,13,2,Semi-Furnished,3.2961972883988495,3.333244735866722,3.0118951301978107,5.0,74.74816171736167,8.509252152873753,10725021.0,24849.0
TXN00678,2023-06-19,Ahmedabad,Bopal,23.027762964720523,72.46150200018997,Row House,2551.0,4,4,17,6,12,0,Semi-Furnished,2.9106817329402976,3.1971118679312007,1.9487519193601794,5.0,83.5033060870675,10.855021315024,18669771.0,46734.0
TXN00679,2023-03-03,Ahmedabad,Bodakdev,23.042280569710073,72.49814161802965,Apartment,2450.0,3,4,5,5,9,0,Semi-Furnished,1.8415111452324613,3.4476035563217002,1.5951655728747867,11.492016992130928,76.71330650079736,10.05412003947788,34014498.0,71636.0
TXN00680,2021-12-26,Ahmedabad,Bopal,23.03282581062712,72.46209699055368,Villa,2309.0,5,4,13,1,5,2,Semi-Furnished,3.0571538920291355,3.6323233499106196,3.0137327800233846,5.0,91.30463507903553,8.202671362006283,16992835.0,43437.0
TXN00681,2023-02-22,Ahmedabad,Bodakdev,23.033303743920577,72.49836753725242,Villa,1849.0,4,3,2,1,12,1,Semi-Furnished,2.1129101519909246,2.369973714793723,2.9794642813249483,13.376964527613223,74.65849653362932,8.224922685776662,26648012.0,55517.0
TXN00682,2023-12-28,Ahmedabad,Gota,23.090490354262396,72.55106586433769,Apartment,2594.0,4,3,21,11,14,0,Semi-Furnished,2.569571198004721,4.179788355897189,2.7237212210937205,9.44455097353471,79.57609157360064,10.022031972938624,19884709.0,46036.0
TXN00683,2025-09-17,Ahmedabad,Maninagar,22.999099516931306,72.60174753723469,Apartment,1949.0,4,4,17,10,16,1,Semi-Furnished,2.7863373504889783,3.641691699656156,2.9540248770792092,23.274704007211305,68.03497659419399,9.005964126393,13946068.0,34508.0
TXN00684,2023-07-17,Ahmedabad,Bopal,23.027902183148687,72.46575470459344,Apartment,1051.0,2,1,13,6,10,2,Unfurnished,2.8727872116882875,3.215916612635898,3.6989026560150258,14.080691301754259,87.37436131514225,8.705873027624099,7895985.0,18986.0
TXN00685,2024-01-04,Ahmedabad,Prahlad Nagar,23.012936750905222,72.50952027558031,Villa,1972.0,3,2,20,2,7,1,Semi-Furnished,1.9885852647666,2.9828824830896656,1.8251200314223803,18.60990721050375,85.54367340680645,10.587694596637814,25762794.0,53889.0
TXN00686,2022-08-17,Ahmedabad,Shela,23.007159452777906,72.46794406177257,Apartment,2215.0,4,3,17,9,15,0,Unfurnished,2.567562115351962,4.4105584652493395,3.9894155350314877,13.756910320885511,93.29969275279167,11.375101243163277,14684413.0,32808.0
TXN00687,2023-11-13,Ahmedabad,Prahlad Nagar,23.00778041054095,72.50661228078056,Row House,2321.0,5,4,20,5,14,0,Semi-Furnished,1.581344665995883,3.1620948141702363,1.9967465922105059,12.210691472321253,85.660528889478,8.386837446689514,28697831.0,64210.0
TXN00688,2023-06-12,Ahmedabad,Prahlad Nagar,23.008843847629706,72.50975435770215,Apartment,1979.0,4,4,23,4,17,2,Semi-Furnished,1.7297993999929666,3.86516068260531,2.080292562564095,13.321558047303862,75.53525692559676,9.916405182222073,25647746.0,55400.0
TXN00689,2022-09-21,Ahmedabad,Thaltej,23.044905882698245,72.518902890586,Apartment,1269.0,3,3,14,5,14,2,Furnished,4.432161192770384,3.6529017880840713,3.0184717051254752,16.349845368685127,81.97104449920198,7.958253645576779,12503669.0,28118.0
TXN00690,2019-05-05,Ahmedabad,Bopal,23.03170655127118,72.46542208773602,Apartment,1699.0,3,4,20,3,4,0,Semi-Furnished,2.4758081598175448,2.6946408894489395,3.066615592211274,13.315826383800946,81.220209414512,7.798269140568143,13563790.0,29118.0
TXN00691,2020-10-15,Ahmedabad,Bodakdev,23.036817629392353,72.50407439063899,Apartment,895.0,1,2,4,5,10,2,Semi-Furnished,1.6286220673264145,3.304471133067239,2.8059440666594355,5.0,80.6494859838747,9.02905667816112,11857425.0,24457.0
TXN00692,2025-11-22,Ahmedabad,Vastrapur,23.035137455481603,72.5243211304673,Apartment,2561.0,5,4,23,3,8,1,Furnished,2.5049008663229535,2.96217555460901,3.3776899543681247,10.451130222816083,65.67927253314146,5.082739286941345,27332812.0,67227.0
TXN00693,2023-03-03,Ahmedabad,Thaltej,23.044604654718334,72.51332409398674,Apartment,2233.0,4,3,21,5,16,0,Unfurnished,2.58327671479458,3.1565341904868527,2.590064721902906,12.76682678041976,71.61771923961243,7.716930241504483,18891259.0,51202.0
TXN00694,2024-12-24,Ahmedabad,Vastrapur,23.03982057524474,72.52491541849376,Apartment,869.0,2,2,13,7,12,2,Semi-Furnished,3.07239865852065,2.681673057945428,2.384881448350666,15.680315468705226,66.91591131391311,9.011099231001362,9995792.0,21512.0
TXN00695,2021-04-28,Ahmedabad,Thaltej,23.05088141533123,72.51400533243157,Apartment,795.0,1,2,7,11,15,0,Furnished,3.2158834967885896,3.378161642107344,3.0625267448438076,24.342764117658636,71.21737339521098,8.10861211800707,8108434.0,18711.0
TXN00696,2019-10-04,Ahmedabad,Chandkheda,23.10783749804574,72.57738949069173,Villa,1565.0,2,2,4,7,10,0,Unfurnished,2.5589321047154168,3.8306791534324898,2.7576589176229596,10.486461160335166,93.95547030029188,7.405058435919854,9806256.0,24886.0
TXN00697,2025-12-06,Ahmedabad,Vastrapur,23.03763112334434,72.52967373551827,Apartment,1939.0,4,4,9,11,11,0,Unfurnished,2.4549731686117497,1.4659854263469672,2.251894313257519,14.858260147900152,81.0793123286963,7.052940489672184,17768977.0,44128.0
TXN00698,2020-12-08,Ahmedabad,Vastrapur,23.0355436856192,72.5299715449948,Villa,2798.0,5,4,15,12,13,2,Semi-Furnished,2.7956048998195837,2.821993679655786,2.5848090714426015,5.0,62.737514877322226,9.199755038579996,28808716.0,69215.0
TXN00699,2022-09-20,Ahmedabad,Bodakdev,23.038947296510365,72.50803255359273,Villa,895.0,1,2,22,6,13,0,Furnished,2.141974821664028,3.2315740709033527,2.757816088631624,5.116243902453639,76.06787961961709,8.7107743522527,12119275.0,26788.0
TXN00700,2025-06-15,Ahmedabad,Vastrapur,23.040902587702845,72.52815363600342,Apartment,1685.0,3,2,2,3,11,2,Semi-Furnished,1.927145106208583,3.014592495723485,2.342083156051628,15.728859158939814,79.99248435556723,10.477033503054017,18500186.0,42642.0
TXN00701,2020-02-08,Ahmedabad,Bopal,23.02992144415002,72.46067128313508,Apartment,2721.0,5,4,16,12,17,2,Semi-Furnished,2.5614219402763885,2.9939281290267674,2.115222584215898,14.010213402258671,82.83583705973314,11.139836346602818,22389672.0,50055.0
TXN00702,2019-07-06,Ahmedabad,Gota,23.096113065468835,72.5353635936553,Apartment,2544.0,5,4,16,9,10,0,Semi-Furnished,2.779314925581608,4.60968786040841,2.6633256720546505,12.390750970656232,82.16454977701908,13.0,20416969.0,42376.0
TXN00703,2023-07-07,Ahmedabad,Shela,23.003683885212787,72.4645637002041,Villa,1504.0,3,3,15,3,13,2,Semi-Furnished,3.504887239256276,3.414598260148015,3.2442267227884374,12.748498292806197,72.8201866970058,10.276244629746616,10929692.0,23195.0
TXN00704,2020-05-24,Ahmedabad,Maninagar,22.99979742722113,72.5992819046807,Villa,711.0,1,1,10,7,16,0,Furnished,2.2627530254315498,3.8686508287801376,3.1761293294602764,15.573541545056782,58.337102906617474,7.078625953676616,5247181.0,12465.0
TXN00705,2024-05-08,Ahmedabad,Bodakdev,23.03832947720955,72.5064886284163,Row House,1719.0,3,3,19,1,17,2,Semi-Furnished,2.3145382412310105,1.8363773341255962,2.468646147692518,10.859589460355378,85.63486480682272,10.580766525078447,24359217.0,54302.0
TXN00706,2024-11-29,Ahmedabad,Bodakdev,23.04462395071669,72.50984209307515,Apartment,2395.0,4,4,18,8,9,0,Furnished,1.5295757058356512,1.9722379576307956,2.1119469894116665,10.147385791553267,72.14718850220228,9.162330356470434,35560657.0,85623.0
TXN00707,2022-11-18,Ahmedabad,Vastrapur,23.040406604995685,72.53930476854526,Apartment,1928.0,4,4,21,1,8,0,Furnished,2.9671831130794204,2.326049097112598,2.2788962475981562,12.388567024591396,78.62212002570895,8.910596192779417,20846893.0,53373.0
TXN00708,2023-07-30,Ahmedabad,Bodakdev,23.03636374225009,72.5055432660777,Apartment,578.0,1,1,3,4,5,1,Unfurnished,1.505679364974807,2.6464092343710464,1.2391721604225743,7.813878989067127,82.5819770628294,9.736674789658075,7476471.0,16230.0
TXN00709,2021-04-16,Ahmedabad,Thaltej,23.046060225936607,72.50799566666983,Apartment,2593.0,5,4,16,1,10,0,Semi-Furnished,2.440314361245671,2.915938432869047,2.2888034453961335,7.374364661541601,71.88251819188329,9.951666567796424,24426739.0,55531.0
TXN00710,2019-06-19,Ahmedabad,Vastrapur,23.042133886050454,72.53165536373656,Apartment,2173.0,4,3,18,1,15,1,Unfurnished,2.3953088724924574,2.7815378367524763,2.4039063433867986,24.662720387101302,68.11033575553738,8.82326991139682,22477838.0,48043.0
TXN00711,2020-07-23,Ahmedabad,Maninagar,22.99507900169224,72.60263676054755,Apartment,1103.0,1,1,19,6,15,1,Semi-Furnished,2.3632025249658746,2.453706274830602,3.3554058010998355,16.04980368285733,69.01779528405436,7.491242312801955,8013219.0,19355.0
TXN00712,2021-03-08,Ahmedabad,Satellite,23.028956679551033,72.51922212403502,Villa,667.0,1,2,18,11,11,2,Furnished,2.7201537493831296,1.6067360208075776,1.4352052976628569,19.809656728353946,66.40879978988316,10.916159661906725,8677925.0,17839.0
TXN00713,2022-02-12,Ahmedabad,Thaltej,23.04503697622361,72.5094489857532,Villa,946.0,2,1,3,5,16,1,Furnished,2.3742846413724834,3.196884950670506,2.4355458619662502,18.224860877434878,67.61568041761916,7.846550700859134,9629027.0,22336.0
TXN00714,2020-07-19,Ahmedabad,Bodakdev,23.035010943651145,72.50643848066035,Apartment,2665.0,4,4,18,2,15,1,Semi-Furnished,2.354863710147109,2.5771769562198665,0.9451461504544245,5.0,84.18837482375622,9.256577702365659,33280464.0,79736.0
TXN00715,2025-05-24,Ahmedabad,Shela,23.01135719477815,72.46418443616454,Apartment,1269.0,3,4,17,8,12,1,Semi-Furnished,3.1839879494947403,3.0572571184192263,2.813045187968416,13.108151496481359,88.92433411485409,10.63853769631929,9069541.0,17723.0
TXN00716,2020-01-03,Ahmedabad,Maninagar,23.005444304913638,72.60858402130796,Apartment,1365.0,3,4,4,3,13,2,Unfurnished,2.1550551876642503,3.114372582447838,2.612619178738032,21.121860250244595,67.90285553205169,9.806086094063506,9367942.0,21930.0
TXN00717,2021-12-08,Ahmedabad,Gota,23.087779159611994,72.53771329973887,Apartment,2679.0,3,3,22,7,17,1,Unfurnished,2.657643880990208,3.6094280760506594,2.282907869955353,17.58213190965622,75.3898543553307,9.28720911079251,20093008.0,40793.0
TXN00718,2020-03-14,Ahmedabad,Shela,23.003139919635316,72.46406756668009,Apartment,2624.0,4,3,1,4,12,0,Semi-Furnished,3.5742803775318817,3.760627963624243,2.631215343135688,17.444164588084153,82.05105658271238,9.1808673845759,17644987.0,38203.0
TXN00719,2020-10-12,Ahmedabad,Satellite,23.02984801758765,72.51275481905982,Apartment,977.0,1,1,22,4,16,1,Furnished,2.170596973730949,2.6942434663995853,3.020854522193511,9.619132495136073,79.74962242403194,9.055573687080061,11423187.0,26637.0
TXN00720,2020-07-24,Ahmedabad,Vastrapur,23.0386219310452,72.53289041078644,Apartment,2269.0,4,4,1,3,10,0,Semi-Furnished,2.6035421333482587,3.3900646344858045,1.8211028013917465,18.10631609226176,73.70340355877953,8.191909452550552,23651358.0,51026.0
TXN00721,2025-08-21,Ahmedabad,Bopal,23.02941794028209,72.4618379411739,Apartment,1881.0,4,3,20,9,19,2,Semi-Furnished,3.4871689713940635,3.306309632147628,2.799059526004737,9.967307043358398,80.38786421767519,9.196718926188915,15142847.0,33013.0
TXN00722,2020-10-26,Ahmedabad,Gota,23.087049096954175,72.53949113683656,Apartment,2014.0,4,3,25,8,13,0,Furnished,3.1257493868232507,2.63412073297541,3.379846664805091,10.10580028211672,82.06997752357942,6.410475402009469,14593338.0,36677.0
TXN00723,2023-03-28,Ahmedabad,Maninagar,22.99185763007487,72.60163626239026,Villa,1058.0,3,4,4,5,15,1,Furnished,2.047284561274985,3.2098507937861265,2.410878201765912,14.997482036626005,63.27808340487004,7.08537260973133,8005360.0,19473.0
TXN00724,2024-06-12,Ahmedabad,Maninagar,22.997465345594165,72.60319786209541,Apartment,1343.0,2,3,2,8,18,1,Semi-Furnished,2.084017540562626,3.804998738892137,3.1627474598686174,6.556164261844984,70.56074242791209,6.603243433597311,9479206.0,24610.0
